7.009982055044484, John
6.926671954160318, David
6.926465745869748, Mark
6.881968265584243, James
6.765676017109359, Richard
6.380498988439917, Andrew
6.36955288623197, Tom
6.348984682749522, Brian
6.3427882034381575, Daniel
6.287762563821535, Paul
6.281719166873183, Peter
6.281644805129743, William
6.250328046796768, Robert
6.22738592807824, Jim
6.195859623482652, Stephen
6.071515615950577, Matt
5.98913237861804, Gary
5.985918098364699, Bill
5.972957418375725, Bob
5.93812019053359, Martin
5.933094129071824, Mike
5.931345683498484, Eric
5.931345683498484, Charles
5.92964491128882, Jason
5.927088354449824, Jeff
5.908139253842436, Jonathan
5.906398791943557, Alan
5.830441045529837, Adam
5.797988557328402, Joseph
5.763326931206439, Michael
5.744193027148325, Patrick
5.677563571399328, Matthew
5.665463219468398, Simon
5.610887578267923, Greg
5.533179724506383, Craig
5.507609639185939, Josh
5.487995671990128, Alexander
5.47336470172424, Roger
5.4715091533551705, Thomas
5.444871707350285, Scott
5.440682928793738, Juan
5.43652190062162, Keith
5.418288841277243, Don
5.408332165195774, Danny
5.394494181629454, Tony
5.38957510256463, Larry
5.363011345283446, Marc
5.2820700586864655, Edward
5.270658096363721, Philip
5.249113887614271, Neil
5.225383191230159, Rick
5.207917355644126, Kevin
5.204586122318996, Aaron
5.184977860179903, Ben
5.1586589802753355, Dave
5.148775798701544, Dennis
5.125950001041694, Frank
5.1192786548980775, Anthony
5.109123954392834, Jeremy
5.085241785581671, Nick
5.083768152987247, Luis
5.069844790420056, Ed
5.059779842395493, Doug
5.051654518038203, Donald
5.049612858973925, Stuart
5.049612858973925, Brad
5.045517028999162, Luke
5.041404402357432, Jimmy
5.033128203231864, Henry
5.020913289290933, Steven
5.006041541447805, Christopher
5.002749759812098, George
4.997171816871329, Derek
4.997171816871329, Carl
4.995016041357829, Antonio
4.992855621073947, Ivan
4.979794425198073, Jorge
4.9754026090951795, Kenneth
4.946377086016759, Todd
4.946377086016759, Marco
4.941836086947874, Nicholas
4.931380107051006, Tim
4.890478511875771, Nathan
4.8856764961185695, Victor
4.880851366223059, Marcus
4.877858283359768, Steve
4.856371053573265, Ronald
4.851402420976443, Roy
4.834961146840061, Carlos
4.82362575505228, Darren
4.813331202065301, Mario
4.800312510294891, Roberto
4.79505731152961, Jake
4.7924193424648385, Walter
4.790870134730758, Jon
4.784219787204117, Bruce
4.782187344242692, Ian
4.776444028644856, Gordon
4.765650567624676, Stefan
4.758539083528669, Ron
4.754739591886296, Douglas
4.725132479203357, Ken
4.715587564363728, Miguel
4.705119407590753, Rob
4.704114436178801, Bernard
4.701225510144519, Ted
4.69832823098154, Julian
4.671868684067836, Fernando
4.662891250956814, Bryan
4.659880808867169, Mohammad
4.656861294310587, Lawrence
4.653832652385426, Howard
4.6477477643173915, Samuel
4.647606965196775, Jack
4.641625695342433, Louis
4.637948587341202, Justin
4.629268175707471, Vincent
4.619898970177996, Ricardo
4.619898970177996, Pete
4.616756329267088, Pierre
4.613603799466483, Pedro
4.6027053011136525, Jos%C3%A9
4.601798998238243, Barry
4.597690609038114, Raymond
4.594477412561346, Gerald
4.584775520867315, Andreas
4.574978752089562, Allan
4.574978752089562, Albert
4.568393939426447, Igor
4.568393939426447, Francisco
4.565085230522208, Trevor
4.56257854993688, Joe
4.558434846289653, Manuel
4.538214614635209, Russell
4.524504087556376, Hans
4.521046932029446, Joshua
4.517577803402648, Dick
4.517577803402648, Bruno
4.5106032928115205, Sergio
4.500049617786331, Nigel
4.500049617786331, Diego
4.4828143691806055, Dan
4.48220923092337, Andr%C3%A9
4.464045309720574, Karl
4.464045309720574, Denis
4.461158173092891, Colin
4.456686494396174, Geoff
4.452986712018072, Chad
4.4492732121332885, Mohamed
4.419058876255213, Norman
4.411360689817615, Liam
4.395784491749961, Jacob
4.391852293249757, Pablo
4.391852293249757, Ahmed
4.3879045946069555, Rafael
4.379962204333233, Mick
4.35165704839034, Malcolm
4.347547346171183, Javier
4.335116065424283, Omar
4.31897749010153, Jeffrey
4.314048055149767, Hugh
4.310455111636165, Fred
4.309780736173555, Philippe
4.301191152128238, Chuck
4.288167023549235, Rod
4.288167023549235, Mohammed
4.279389197207746, Eduardo
4.279389197207746, Brendan
4.274971258877094, Abdul
4.2571019610762155, Jacques
4.2571019610762155, Harold
4.2571019610762155, Dominic
4.250952795356006, Joel
4.248046285407024, Lucas
4.243487548809316, Geoffrey
4.2296854665426, Grant
4.22798679092232, Will
4.22798679092232, Tommy
4.220047648295398, Phil
4.21865102665001, Harry
4.215690464510218, Brent
4.211591703195092, Brandon
4.210981653470645, Travis
4.206250592281065, Maurice
4.206250592281065, Francesco
4.194924017324808, Graham
4.187099572181093, Warren
4.182846536247969, Wayne
4.182846536247969, Vladimir
4.162633876647172, Kurt
4.147662244270918, Rodney
4.14065928406211, Timothy
4.1375553085273475, Boris
4.133026594312677, Dean
4.132463319154132, Sebastian
4.132463319154132, Emmanuel
4.127345298630143, Nicolas
4.117030089282419, Corey
4.117030089282419, Alain
4.101900949455724, Johnny
4.0960752361617585, Glen
4.080066135448269, Muhammad
4.074628250932559, Andy
4.069249379808647, Johan
4.063796855286166, Lewis
4.052801894226315, Stanley
4.052801894226315, Hugo
4.036079654090125, Fran%C3%A7ois
4.036079654090125, Ahmad
4.030442916668102, Stan
4.030442916668102, Paolo
4.024774259437183, Alejandro
4.023885498172432, Jerry
4.0195752121281565, Arthur
4.019073318635828, Anton
4.010958074104916, Glenn
4.00757309986223, Nate
4.00757309986223, Mitch
3.9900711834568545, Roman
3.9900711834568545, Leonard
